instrument,datetime,open,high,low,close,volume
AAPL,5/22/2017,35.91820174,36.05347851,35.66397636,35.91587067,91865600
AAPL,5/23/2017,36.12810409,36.12810409,35.75726126,35.8715477,79675600
AAPL,5/24/2017,35.88086537,35.95783334,35.6079809,35.76424789,76712000
AAPL,5/25/2017,35.85521803,35.99982616,35.69195423,35.88787079,76942400
AAPL,5/26/2017,35.91819005,35.97416774,35.75725733,35.82722855,87710400
AAPL,5/30/2017,35.78291972,36.01848584,35.76192942,35.84122849,80507600
AAPL,5/31/2017,35.91120619,35.9578525,35.54036326,35.62899017,97804800
AAPL,6/1/2017,35.72460527,35.76192373,35.50303273,35.72693634,65616400
AAPL,6/2/2017,35.82024119,36.25638962,35.65930843,36.25638962,111082800
AAPL,6/5/2017,35.99748266,36.02313864,35.79223831,35.90185547,101326800
AAPL,6/6/2017,35.89487521,36.34035504,35.86688815,36.02315521,106499600
AAPL,6/7/2017,36.15608276,36.37998632,36.0301339,36.23771286,84278400
AAPL,6/8/2017,36.20973727,36.27737386,36.01148607,36.14909744,85003200
AAPL,6/9/2017,36.19573173,36.19573173,34.05696771,34.74734116,259530800
AAPL,6/12/2017,33.99167871,34.07330884,33.2383269,33.91704178,289229200
AAPL,6/13/2017,34.32285652,34.39049309,33.85405199,34.18991089,136661600
AAPL,6/14/2017,34.40216868,34.40216868,33.54852757,33.85639954,126124800
AAPL,6/15/2017,33.42724583,33.69779575,33.1683548,33.65348053,128661600
AAPL,6/16/2017,33.53453379,33.7024633,33.166022,33.18235016,201444400
AAPL,6/19/2017,33.50654649,34.22491084,33.50654649,34.13161469,130165600
AAPL,6/20/2017,34.25522458,34.25522458,33.80508272,33.82140732,99600400
AAPL,6/21/2017,33.9403578,34.06863776,33.7281131,34.02198792,85063200
AAPL,6/22/2017,33.99867908,34.21558599,33.84707414,33.96602631,76425200
AAPL,6/23/2017,33.84939593,34.32286268,33.84473023,34.11761475,141757600
AAPL,6/26/2017,34.32519532,34.58408632,33.90770623,34.0103302,102769600
AAPL,6/27/2017,33.82140581,34.08962819,33.4972093,33.5228653,99047600
AAPL,6/28/2017,33.70013071,34.07797032,33.38992769,34.01266479,88329600
AAPL,6/29/2017,33.75143141,33.84938966,33.18466863,33.51119614,125997600
AAPL,6/30/2017,33.69079685,33.80974899,33.53452982,33.59050751,92096400
AAPL,7/3/2017,33.79109232,33.8890506,33.37593425,33.46922684,57111200
AAPL,7/5/2017,33.51353802,33.77009439,33.28729978,33.6068306,86278400
AAPL,7/6/2017,33.35727103,33.46922284,33.21499754,33.28963089,96515200
AAPL,7/7/2017,33.32927856,33.76076471,33.32927856,33.62781906,76806800
AAPL,7/10/2017,33.61149631,34.04064786,33.43890112,33.83306885,84362400
AAPL,7/11/2017,33.75609928,34.01732489,33.67446917,33.94268799,79127200
AAPL,7/12/2017,34.02199447,34.09429676,33.77710052,33.99167633,99538000
AAPL,7/13/2017,33.93570054,34.63307464,33.92170701,34.46514511,100797600
AAPL,7/14/2017,34.5117853,34.82898506,34.36251503,34.76134491,80528400
AAPL,7/17/2017,34.71004914,35.19517502,34.65174037,34.88264084,95174000
AAPL,7/18/2017,34.79866212,35.01557253,34.67504785,35.00391006,71475200
AAPL,7/19/2017,35.09720326,35.31644474,34.97358899,35.22315216,83692000
AAPL,7/20/2017,35.33510963,35.39108732,35.02957229,35.06455612,68974800
AAPL,7/21/2017,34.98291227,35.08786729,34.72402133,35.04821777,105010400
AAPL,7/24/2017,35.12053365,35.55435097,34.96193197,35.47271729,85972800
AAPL,7/25/2017,35.40508706,35.88088507,35.40508706,35.62432861,75415600
AAPL,7/26/2017,35.76658415,35.9018573,35.69894402,35.79224014,63124000
AAPL,7/27/2017,35.85989576,35.91587347,34.35553012,35.11587524,129905200
AAPL,7/28/2017,34.95960625,35.03890533,34.79634241,34.86864471,68854800
AAPL,7/31/2017,34.96192951,35.06222242,34.54910607,34.68904495,79383600
AAPL,8/1/2017,34.77534136,35.03656343,34.61440864,34.99691391,141474400
AAPL,8/2/2017,37.14967364,37.25929439,36.42198152,36.65055084,279747200
AAPL,8/3/2017,36.62956107,36.66687953,36.15609426,36.28437424,108389200
AAPL,8/4/2017,36.40099834,36.71119785,36.31236788,36.47563171,82239600
AAPL,8/7/2017,36.63189302,37.06571032,36.5409315,37.04005432,87481200
AAPL,8/8/2017,36.99107114,37.74441917,36.91410317,37.33625793,144823600
AAPL,8/9/2017,37.14500704,37.6138117,37.11002321,37.56483078,104526000
AAPL,8/10/2017,37.4407324,37.46414892,36.20675957,36.36832428,163217200
AAPL,8/11/2017,36.66802272,37.12930016,36.54392306,36.87407303,105028400
AAPL,8/14/2017,37.30492405,37.51331821,37.17145632,37.42902374,88490800
AAPL,8/15/2017,37.61868845,37.9792793,37.49692897,37.83879089,117862000
AAPL,8/16/2017,37.91839897,38.05186314,37.49926684,37.68658829,110686400
AAPL,8/17/2017,37.58591619,37.63040545,36.95838971,36.96307373,111762400
AAPL,8/18/2017,36.96307104,37.34707847,36.69613909,36.87877655,109712400
AAPL,8/21/2017,36.87877715,36.97009588,36.31915648,36.81087494,105474000
AAPL,8/22/2017,37.04969736,37.46414547,37.00052767,37.41263199,86418400
AAPL,8/23/2017,37.24639798,37.57420792,37.20190872,37.45947266,77596400
AAPL,8/24/2017,37.56483673,37.63742653,37.12463536,37.29322433,79275600
AAPL,8/25/2017,37.38220413,37.59528239,37.29322918,37.43137741,101920400
AAPL,8/28/2017,37.49693602,37.93245697,37.44776275,37.80835724,103864000
AAPL,8/29/2017,37.48755588,38.19468894,37.46413936,38.14551926,118067600
AAPL,8/30/2017,38.35392525,38.37499798,38.07528506,38.24855804,109078400
AAPL,8/31/2017,38.31645474,38.52250868,38.27898973,38.40074921,107140400
AAPL,9/1/2017,38.58806203,38.620843,38.31410595,38.41244888,66364400
AAPL,9/5/2017,38.34221109,38.45928654,37.59526912,37.9511795,117874000
AAPL,9/6/2017,38.09869457,38.16425654,37.58590353,37.91137314,86606800
AAPL,9/7/2017,37.95353537,37.98866016,37.54845513,37.75918961,87714000
AAPL,9/8/2017,37.66551567,37.73341786,37.11994362,37.14336014,114446000
AAPL,9/11/2017,37.58122914,37.94416384,37.43839691,37.8153801,126323200
AAPL,9/12/2017,38.07528,38.39138516,37.17614135,37.6655159,286856000
AAPL,9/13/2017,37.43370037,37.45477666,36.97476664,37.38218689,179629600
AAPL,9/14/2017,37.22766156,37.32366074,37.01692356,37.06141281,95042800
AAPL,9/15/2017,37.10590054,37.6912779,36.99584931,37.43605423,196458400
AAPL,9/18/2017,37.48990696,37.58122568,36.99584833,37.15272903,113077600
AAPL,9/19/2017,37.34941985,37.41030139,37.09888017,37.16678238,83242400
AAPL,9/20/2017,36.97243074,37.05672522,36.01943831,36.54393768,211805600
AAPL,9/21/2017,36.48072085,36.48072085,35.76655969,35.91641617,150046800
AAPL,9/22/2017,35.48323129,35.65416405,35.25376437,35.56518555,186581600
AAPL,9/25/2017,35.12030654,35.55114348,34.92596079,35.25143051,177549200
AAPL,9/26/2017,35.53942661,36.04050944,35.51835389,35.85787201,146640000
AAPL,9/27/2017,36.01241115,36.22782956,35.95152963,36.11309433,102016800
AAPL,9/28/2017,36.03348007,36.12479878,35.75483994,35.89064789,88022000
AAPL,9/29/2017,35.87426288,36.08968129,35.5909387,36.08733749,105199200
AAPL,10/2/2017,36.12012246,36.16461171,35.75953158,36.01475525,74795200
AAPL,10/3/2017,36.06158345,36.31446688,36.0381705,36.17163467,64921200
AAPL,10/4/2017,35.97260189,36.02645559,35.69864578,35.93747711,80655200
AAPL,10/5/2017,36.1013956,36.39642811,36.0709584,36.38471985,85135200
AAPL,10/6/2017,36.28636579,36.40812526,36.19036306,36.36363602,69630400
AAPL,10/9/2017,36.48305373,36.69847215,36.4081273,36.49007797,65051600
AAPL,10/10/2017,36.54159251,36.99584587,36.31680962,36.5041275,62468000
AAPL,10/11/2017,36.52052214,36.7570133,36.46900864,36.65633011,67622400
AAPL,10/12/2017,36.60950019,36.84833157,36.46432418,36.52754593,64500400
AAPL,10/13/2017,36.6984683,36.82725201,36.62354188,36.75934982,65576800
AAPL,10/16/2017,36.97243279,37.4641512,36.91389505,37.43605423,96486000
AAPL,10/17/2017,37.41263117,37.66785479,37.28384745,37.57419586,75989200
AAPL,10/18/2017,37.56250332,37.63040911,37.37050135,37.4079628,65496800
AAPL,10/19/2017,36.7031587,36.78042894,36.29807859,36.52286148,170336800
AAPL,10/20/2017,36.67038841,36.9373204,36.51819168,36.5860939,95896400
AAPL,10/23/2017,36.73593743,36.92325888,36.41046779,36.56734848,87937200
AAPL,10/24/2017,36.59544523,36.86003691,36.5743725,36.78511047,71028800
AAPL,10/25/2017,36.74061823,36.89047467,36.35661091,36.62354279,84828400
AAPL,10/26/2017,36.81555894,36.95605096,36.71019171,36.85770798,68002000
AAPL,10/27/2017,37.29789687,38.30709029,37.15974869,38.17830658,177816800
AAPL,10/30/2017,38.37499587,39.35374862,38.33519064,39.03764343,178803200
AAPL,10/31/2017,39.31393967,39.72370379,39.08915677,39.58087158,144187200
AAPL,11/1/2017,39.77521471,39.79160699,38.7777331,39.07744598,134551200
AAPL,11/2/2017,39.00954678,39.45443212,38.70046584,39.3631134,165573600
AAPL,11/3/2017,40.7422634,40.80314135,40.06790755,40.39103699,237594400
AAPL,11/6/2017,40.36059165,40.97406947,40.20839499,40.80079651,140105200
AAPL,11/7/2017,40.7211923,41.03495372,40.64860608,40.93192673,97446000
AAPL,11/8/2017,40.89680666,41.26676559,40.81953641,41.26676559,97638000
AAPL,11/9/2017,41.00217499,41.23398573,40.54089731,41.18247223,117930400
AAPL,11/10/2017,41.14957428,41.21302331,40.95218126,41.04617691,100582000
AAPL,11/13/2017,40.77122888,41.00622155,40.74772818,40.88167572,67928400
AAPL,11/14/2017,40.66313201,40.76652937,40.22604548,40.26364517,99130000
AAPL,11/15/2017,39.9417102,40.02395908,39.56807266,39.73256683,116632400
AAPL,11/16/2017,40.22604495,40.38819047,40.01925383,40.20724869,94550000
AAPL,11/17/2017,40.19314449,40.27539336,39.86415619,39.98400116,87598000
AAPL,11/20/2017,40.01691609,40.08036514,39.84537238,39.94406891,65049600
AAPL,11/21/2017,40.13205117,40.8182294,40.13205117,40.68663406,100525200
AAPL,11/22/2017,40.7383367,41.12372461,40.66548954,41.11432648,102355600
AAPL,11/24/2017,41.14721508,41.24121071,41.04146552,41.11666489,56106800
AAPL,11/27/2017,41.13547234,41.14252184,40.73363325,40.90987778,82867200
AAPL,11/28/2017,40.95922124,41.09316519,40.38583858,40.67018127,105715200
AAPL,11/29/2017,40.56677846,40.63492474,39.2813685,39.82654953,166665600
AAPL,11/30/2017,40.04979499,40.45163399,39.58216192,40.3834877,166108800
AAPL,12/1/2017,39.93700224,40.34118991,39.5962636,40.19549561,159037200
AAPL,12/4/2017,40.5315388,40.56443763,39.86181177,39.9017601,130169600
AAPL,12/5/2017,39.72786625,40.30594988,39.5727702,39.86416245,109400800
AAPL,12/6/2017,39.3612688,39.99574824,39.11687803,39.71610641,114240000
AAPL,12/7/2017,39.72080962,40.05215014,39.69261165,39.7889595,102693200
AAPL,12/8/2017,40.06389917,40.18374413,39.67146186,39.80070496,93420800
AAPL,12/11/2017,39.760751,40.62787435,39.66440317,40.57617569,141095200
AAPL,12/12/2017,40.45399353,40.51039307,40.29185157,40.34824753,77636800
AAPL,12/13/2017,40.53624413,40.78063498,40.41874777,40.48219681,95273600
AAPL,12/14/2017,40.51273687,40.68428411,40.33649236,40.47043991,81906000
AAPL,12/15/2017,40.80177907,40.92867354,40.52683807,40.88167572,160677200
AAPL,12/18/2017,41.09551797,41.64069908,41.09081711,41.45740509,117684400
AAPL,12/19/2017,41.13076889,41.2153664,40.9098752,41.01562119,109745600
AAPL,12/20/2017,41.0931714,41.2224181,40.71248438,40.97097778,93902400
AAPL,12/21/2017,40.92867133,41.36340918,40.9122237,41.1260643,83799600
AAPL,12/22/2017,41.04851629,41.22241215,41.00621933,41.1260643,65397600
AAPL,12/26/2017,40.13674613,40.29419078,39.87355192,40.08269882,132742000
AAPL,12/27/2017,39.97225966,40.13205298,39.88061265,40.08975601,85992800
AAPL,12/28/2017,40.18374151,40.38348669,40.06154433,40.20254135,65920800
AAPL,12/29/2017,40.07095339,40.08740101,39.76546219,39.76781082,103999600
AAPL,1/2/2018,39.98636813,40.48925249,39.7748725,40.47985077,102223600
AAPL,1/3/2018,40.54328447,41.01797066,40.40934051,40.47278595,118071600
AAPL,1/4/2018,40.54563796,40.76418303,40.43754333,40.66078568,89738400
AAPL,1/5/2018,40.75713026,41.2106644,40.66548326,41.12371826,94640000
AAPL,1/8/2018,40.97097778,41.26706729,40.8722777,40.97097778,82271200
AAPL,1/9/2018,41.01796912,41.13781408,40.75007763,40.96627045,86336000
AAPL,1/10/2018,40.69133175,40.95922325,40.65373206,40.95687103,95839600
AAPL,1/11/2018,41.02736865,41.2388642,41.00387153,41.18951416,74670800
AAPL,1/12/2018,41.40102009,41.67831339,41.27647422,41.61486435,101672400
AAPL,1/16/2018,41.80518621,42.15532651,41.39160048,41.40335083,118263600
AAPL,1/17/2018,41.39396123,42.12244,41.14017227,42.08719254,137547200
AAPL,1/18/2018,42.15063572,42.32218295,41.88744506,42.12478638,124773600
AAPL,1/19/2018,41.97204175,42.19998493,41.69005126,41.93679428,129700400
AAPL,1/22/2018,41.66421039,41.77700589,41.4997162,41.59371185,108434400
AAPL,1/23/2018,41.66420403,42.16708824,41.55140855,41.60310364,130756400
AAPL,1/24/2018,41.65245342,41.66420377,40.70073233,40.94042587,204420400
AAPL,1/25/2018,41.00858002,41.11197739,40.07330996,40.20960617,166116000
AAPL,1/26/2018,40.41873656,40.41873656,39.96285024,40.30358887,156572000
AAPL,1/29/2018,39.98635111,39.98635111,39.26022466,39.46936798,202561600
AAPL,1/30/2018,38.89833863,39.33072431,38.70329427,39.23672867,184192800
AAPL,1/31/2018,39.21323041,39.58217066,39.12628426,39.34482574,129915600
AAPL,2/1/2018,39.28373254,39.62447127,39.18738467,39.42707825,188923200
AAPL,2/2/2018,39.00878749,39.19678237,37.62233202,37.71632767,346375200
AAPL,2/5/2018,37.38733693,38.51060166,36.65885819,36.77400589,290954000
AAPL,2/6/2018,36.38391301,38.47299756,36.18886867,38.31085205,272975200
AAPL,2/7/2018,38.32495891,38.39780607,37.38029083,37.4907341,206434400
AAPL,2/8/2018,37.66697635,37.83382273,36.4309161,36.45911407,217562000
AAPL,2/9/2018,37.06077669,37.25425438,35.44923304,36.90504837,282690400
AAPL,2/12/2018,37.39819391,38.66996831,37.16460138,38.39154816,243278000
AAPL,2/13/2018,38.21222754,38.87289043,38.14144158,38.77614975,130196800
AAPL,2/14/2018,38.46941392,39.53119244,38.43166453,39.49108124,162579600
AAPL,2/15/2018,40.0620781,40.84071633,39.87567858,40.81712341,204588800
AAPL,2/16/2018,40.66847906,41.2489196,40.52926896,40.68499374,160704400
AAPL,2/20/2018,40.59532709,41.11677623,40.44667697,40.54813766,135722000
AAPL,2/21/2018,40.77936192,41.08373676,40.3499299,40.36408997,149886400
AAPL,2/22/2018,40.53634275,41.04363546,40.51510805,40.70150757,123967600
AAPL,2/23/2018,40.97756865,41.44475015,40.9468939,41.40935898,135249600
AAPL,2/26/2018,41.60991386,42.32720252,41.5768809,42.22810364,152648800
AAPL,2/27/2018,42.25878181,42.5843914,42.03698752,42.09125519,155712400
AAPL,2/28/2018,42.29653731,42.61743053,42.01103888,42.02755356,151128400
AAPL,3/1/2018,42.12664981,42.41923007,40.7392617,41.29138565,195208000
AAPL,3/2/2018,40.77228852,41.59811611,40.68970432,41.57688141,153816000
AAPL,3/5/2018,41.34094424,41.93789951,41.1781376,41.7208252,113605600
AAPL,3/6/2018,41.97800507,42.05822748,41.55801296,41.6854248,95154000
AAPL,3/7/2018,41.2772234,41.49193944,41.11913683,41.2984581,126814000
AAPL,3/8/2018,41.40465189,41.79161112,41.30791478,41.74914169,95096400
AAPL,3/9/2018,41.98980125,42.47113924,41.85530758,42.46641922,128740800
AAPL,3/12/2018,42.53955696,43.03505495,42.52068407,42.87696838,128828400
AAPL,3/13/2018,43.08225549,43.29697158,42.29182248,42.46406555,126774000
AAPL,3/14/2018,42.54664648,42.59383592,41.95440772,42.10305786,117473600
AAPL,3/15/2018,42.1172196,42.5277753,42.01576248,42.15261078,90975200
AAPL,3/16/2018,42.15259472,42.26349184,41.90956576,42.00394821,157618800
AAPL,3/19/2018,41.83878888,41.87418006,40.97520827,41.36216736,133787200
AAPL,3/20/2018,41.34801102,41.71609361,41.27722507,41.34801102,78597600
AAPL,3/21/2018,41.30082102,41.31261928,40.4089274,40.41128922,148219600
AAPL,3/22/2018,40.11162818,40.74397447,39.78129857,39.84028625,165963200
AAPL,3/23/2018,39.73175413,40.09275856,38.91772461,38.91772461,164115200
AAPL,3/26/2018,39.65624147,40.84307337,39.27164062,40.7652092,150164800
AAPL,3/27/2018,40.97992394,41.32677182,39.38489819,39.71994781,163690400
AAPL,3/28/2018,39.46276525,40.11634987,38.97670725,39.28108215,166674000
AAPL,3/29/2018,39.5949002,40.52454685,39.38018412,39.58782196,153594000
AAPL,4/2/2018,39.31882588,39.86151323,38.80681328,39.32826233,150347200
AAPL,4/3/2018,39.55479121,39.81669673,38.90356831,39.7317543,121112000
AAPL,4/4/2018,38.90355727,40.58588352,38.87760255,40.49150467,138422000
AAPL,4/5/2018,40.72038363,41.10970096,40.60240825,40.77229309,107732800
AAPL,4/6/2018,40.34050465,40.69678903,39.68691999,39.72939301,140021200
AAPL,4/9/2018,40.08331715,40.84071709,40.07623891,40.12342834,116070800
AAPL,4/10/2018,40.81947606,41.05542679,40.4726282,40.87846375,113634400
AAPL,4/11/2018,40.63779998,41.03655736,40.51274636,40.68735123,89726400
AAPL,4/12/2018,40.91622359,41.29138445,40.82891936,41.08846664,91557200
AAPL,4/13/2018,41.23947847,41.48958573,41.02004596,41.22768021,100497200
AAPL,4/16/2018,41.29846017,41.57216391,41.25127074,41.48486328,86313600
AAPL,4/17/2018,41.6429524,42.22103106,41.6240759,42.05586624,106421600
AAPL,4/18/2018,41.95440477,42.19271734,41.73497228,41.961483,83018000
AAPL,4/19/2018,40.99880381,41.38340471,40.73926013,40.77229309,139235200
AAPL,4/20/2018,40.25319782,40.39948612,39.03332932,39.10175705,261964400
AAPL,4/23/2018,39.36366718,39.38490188,38.71716077,38.98850632,146062000
AAPL,4/24/2018,39.08997222,39.24570063,38.03999178,38.44582748,134768000
AAPL,4/25/2018,38.37032086,39.03098387,38.3207732,38.61334991,113528400
AAPL,4/26/2018,38.72422911,39.1041099,38.54726608,38.74782562,111852000
AAPL,4/27/2018,38.69594871,38.77381294,37.90079531,38.29955292,142623200
AAPL,4/30/2018,38.25469785,39.4651228,38.18627012,38.99322128,169709600
AAPL,5/1/2018,39.26456858,39.92286965,38.99558485,39.89927673,214277600
AAPL,5/2/2018,41.34565034,41.94024725,41.00824248,41.66182709,266157600
AAPL,5/3/2018,41.49902241,41.8812615,41.15925273,41.73733139,136272800
AAPL,5/4/2018,42.05823377,43.4739387,42.03935727,43.37483978,224805200
AAPL,5/7/2018,43.69336465,44.2808834,43.59190754,43.68864822,169805600
AAPL,5/8/2018,43.64854003,43.93875851,43.33708325,43.89864731,113611200
AAPL,5/9/2018,44.01662122,44.21717723,43.70280623,44.20774078,92844800
AAPL,5/10/2018,44.2973964,44.91794444,44.2761581,44.84008026,111957200
AAPL,5/11/2018,44.88272478,45.01773347,44.39952704,44.66954803,104848800
AAPL,5/14/2018,44.76901932,44.89218784,44.49663108,44.56531906,83115200
AAPL,5/15/2018,44.2408215,44.3095131,43.84289744,44.16028976,94780800
AAPL,5/16/2018,44.07266099,44.63875778,44.05607901,44.57243347,76732400
AAPL,5/17/2018,44.5297934,44.74533742,44.14134215,44.29056549,69176000
AAPL,5/18/2018,44.33794368,44.48479612,44.08687198,44.12950516,73190800
AAPL,5/21/2018,44.52979502,44.830609,44.27161782,44.44215775,73603200
AAPL,5/22/2018,44.61979983,44.73823013,44.24082144,44.33082962,60962800
AAPL,5/23/2018,44.13898176,44.64823069,43.99923123,44.61507034,80233600
AAPL,5/24/2018,44.71217509,44.72875345,44.10581255,44.56531906,92936000
AAPL,5/25/2018,44.58427263,44.92061427,44.44689304,44.66717529,69844000
AAPL,5/29/2018,44.43505204,44.7074403,44.26214119,44.50610733,90056400
AAPL,5/30/2018,44.46348659,44.52980729,44.24083698,44.41137695,74762000
AAPL,5/31/2018,44.34504484,44.58427276,44.08923494,44.26214218,109931200
AAPL,6/1/2018,44.52743117,45.06510219,44.47058331,45.06036758,93770000
AAPL,6/4/2018,45.39197329,45.81358494,45.32328529,45.43697739,105064800
AAPL,6/5/2018,45.73068475,45.93675235,45.56251211,45.78752899,86264000
AAPL,6/6/2018,45.86332135,45.9699079,45.45828812,45.9462204,83734400
AAPL,6/7/2018,45.98412258,45.99833364,45.55777272,45.82305908,85388800
AAPL,6/8/2018,45.28064549,45.47724025,44.94904206,45.40618134,106627200
AAPL,6/11/2018,45.32328276,45.47013519,45.05326179,45.29485703,73234000
AAPL,6/12/2018,45.33275422,45.62172447,45.27590637,45.54356003,67644400
AAPL,6/13/2018,45.57672355,45.68568104,45.1077405,45.16932297,86553600
AAPL,6/14/2018,45.37065006,45.37538829,45.05562502,45.19300461,86440400
AAPL,6/15/2018,45.01063217,45.04142521,44.59138777,44.7287674,246876800
AAPL,6/18/2018,44.50137024,44.81876257,44.34030315,44.7050705,73939600
AAPL,6/19/2018,43.85237288,44.13423759,43.45207788,43.98264694,134314000
AAPL,6/20/2018,44.13896806,44.34029737,43.99211205,44.1744957,82514800
AAPL,6/21/2018,44.35215199,44.61270013,43.80500453,43.92817307,102847600
AAPL,6/22/2018,44.08450213,44.09160766,43.74816045,43.80027008,108801600
AAPL,6/25/2018,43.44024047,43.80026966,42.80782299,43.14890289,126652400
AAPL,6/26/2018,43.34313162,44.18161673,43.23654143,43.68420792,98276800
AAPL,6/27/2018,43.87369351,44.35925853,43.58946148,43.62025452,101141200
AAPL,6/28/2018,43.60605289,44.10582908,43.53499397,43.9376564,69460800
AAPL,6/29/2018,44.12476588,44.33794262,43.32417939,43.84527206,90950800
AAPL,7/2/2018,43.53971554,44.36398939,43.44496914,44.33556366,70925200
AAPL,7/3/2018,44.48005351,44.51795208,43.47339589,43.56340408,55819200
AAPL,7/5/2018,43.88079535,44.15318722,43.64867296,43.91395569,66416800
AAPL,7/6/2018,43.91870206,44.63165133,43.86659242,44.52269745,69940800
AAPL,7/9/2018,44.88508595,45.16457974,44.83771455,45.14089584,79026400
AAPL,7/10/2018,45.17168812,45.30669678,45.04614867,45.08641815,63756400
AAPL,7/11/2018,44.64822954,44.95141086,44.43742372,44.50137711,75326000
AAPL,7/12/2018,44.89219138,45.33749049,44.84008176,45.2474823,72164400
AAPL,7/13/2018,45.25932352,45.43933627,45.21668673,45.31853867,50055600
AAPL,7/16/2018,45.36354793,45.63119798,45.1029998,45.21906281,60172400
AAPL,7/17/2018,44.94429967,45.446443,44.81402562,45.34696198,62138000
AAPL,7/18/2018,45.42512777,45.429866,44.9869342,45.09825897,65573600
AAPL,7/19/2018,44.9301004,45.60752205,44.9301004,45.44882584,81147200
AAPL,7/20/2018,45.42513243,45.57909039,45.04378666,45.34460068,82704800
AAPL,7/23/2018,45.16458255,45.46776747,44.8992998,45.38486481,63957600
AAPL,7/24/2018,45.58382582,45.87042876,45.48908302,45.71409988,74791600
AAPL,7/25/2018,45.72831794,46.15230054,45.57909457,46.14519501,66839600
AAPL,7/26/2018,46.09544088,46.41520413,45.85858029,46.00069809,76304000
AAPL,7/27/2018,46.18544322,46.23281461,45.02719519,45.23563004,96096000
AAPL,7/30/2018,45.45355094,45.52460985,44.78323857,44.98220062,84118000
AAPL,7/31/2018,45.07457551,45.51039817,44.84718773,45.07220459,157492000
AAPL,8/1/2018,47.16606599,47.78900709,46.73497784,47.72742462,271742800
AAPL,8/2/2018,47.50950031,49.35701375,47.45502339,49.12252045,249616000
AAPL,8/3/2018,49.03725303,49.44228627,48.67011835,49.26464081,133789600
AAPL,8/6/2018,49.26701559,49.5630914,49.04673692,49.52045822,101701600
AAPL,8/7/2018,49.57966548,49.62229866,48.97329927,49.05620193,102349600
AAPL,8/8/2018,48.80512349,49.22199682,48.44272709,49.08935547,90102000
AAPL,8/9/2018,49.62940274,49.68861789,49.07751709,49.47544479,93970400
AAPL,8/10/2018,49.28766451,49.70124865,49.12365695,49.32807159,98444800
AAPL,8/13/2018,49.75116067,50.14097422,49.36847757,49.64657593,103563600
AAPL,8/14/2018,49.95320534,50.04828041,49.50158969,49.85575104,82992000
AAPL,8/15/2018,49.72977523,50.09106703,49.51823011,49.97222137,115230400
AAPL,8/16/2018,50.33113049,50.82077397,50.26457722,50.70430756,114001600
AAPL,8/17/2018,50.73283882,51.80482543,50.66628554,51.7168808,141708000
AAPL,8/20/2018,51.84047564,52.09717906,51.12977733,51.21297073,121150800
AAPL,8/21/2018,51.53147915,51.62417862,50.87307318,51.11314011,104639200
AAPL,8/22/2018,50.88972204,51.42690321,50.82791996,51.11552811,76072400
AAPL,8/23/2018,51.02043695,51.59089826,51.00855529,51.2201004,75532800
AAPL,8/24/2018,51.48393732,51.55524181,51.12977598,51.37935257,73905600
AAPL,8/27/2018,51.61466249,51.9925944,51.41975752,51.80244064,82100400
AAPL,8/28/2018,52.05677944,52.4204469,52.03538809,52.22078705,91107200
AAPL,8/29/2018,52.32774509,53.12163689,52.15185582,53.00041199,109019200
AAPL,8/30/2018,53.06458069,54.25541275,52.86254164,53.4876709,195175200
AAPL,8/31/2018,53.83945801,54.40040965,53.71823674,54.10567474,173360400
AAPL,9/4/2018,54.29107535,54.47409506,53.86798509,54.27919006,109560400
AAPL,9/5/2018,54.42893398,54.59056233,53.50431494,53.92502594,133332000
AAPL,9/6/2018,53.77291357,54.03913035,52.60109695,53.02894211,137160000
AAPL,9/7/2018,52.7318166,53.56848737,52.46084867,52.60108566,150479200
AAPL,9/10/2018,52.5178955,52.73181986,51.45303942,51.89514542,158066000
AAPL,9/11/2018,51.81909029,53.31417092,51.47443856,53.20721054,142996000
AAPL,9/12/2018,53.4662814,53.4805423,52.25405433,52.54641724,197114800
AAPL,9/13/2018,53.12876136,54.2768108,52.90295535,53.81568909,166825600
AAPL,9/14/2018,53.65881382,53.91789648,52.89107189,53.20482254,127997200
AAPL,9/17/2018,52.80313221,52.99328601,51.64320088,51.78819275,148780400
AAPL,9/18/2018,51.76679241,52.73182224,51.60753966,51.87375641,126286800
AAPL,9/19/2018,51.93556031,52.20177346,51.17494871,51.90465927,108495200
AAPL,9/20/2018,52.34913781,52.83402651,52.09005152,52.29922104,106435200
AAPL,9/21/2018,52.47748126,52.61534264,51.64793738,51.73588562,384986800
AAPL,9/24/2018,51.53623106,52.59157742,51.49106913,52.47986221,110773600
AAPL,9/25/2018,52.2326699,52.96238403,52.22078461,52.81263733,98217600
AAPL,9/26/2018,52.5297834,53.18343455,52.23504485,52.391922,95938800
AAPL,9/27/2018,53.20006974,53.8228198,53.13351284,53.46865845,120724800
AAPL,9/28/2018,53.43062348,53.68020006,53.2476038,53.65643311,91717600
AAPL,10/1/2018,54.18173066,54.53113716,53.80142676,54.01772308,94403200
AAPL,10/2/2018,54.0153507,54.6690018,53.86798324,54.49786377,99152800
AAPL,10/3/2018,54.68088474,55.49378856,54.61670707,55.16102219,114619200
AAPL,10/4/2018,54.85440323,55.22758035,53.89175264,54.19124603,128168000
AAPL,10/5/2018,54.18411314,54.29107351,52.4299501,53.31178284,134322000
AAPL,10/8/2018,52.81738877,53.43300841,52.33962691,53.18818665,118655600
